Date,Period,Market Index Data Provider Id,Volume,Price,,?/MWh
10-Jan-17,17,30289.767,594.15,50.98,10.33,50.98
10-Jan-17,18,31530.807,666.05,47.34,10.35,47.34
10-Jan-17,19,19933.5415,363.95,54.77,10.38,54.77
10-Jan-17,20,21560.301,417.35,51.66,10.4,51.66
10-Jan-17,21,25702.691,502.3,51.17,10.42,51.17
10-Jan-17,22,22475.2,440,51.08,10.44,51.08
10-Jan-17,23,22649.7,439.8,51.5,10.46,51.5
10-Jan-17,24,23077.48,436,52.93,10.48,52.93
10-Jan-17,25,25145.53,463,54.31,10.5,54.31
10-Jan-17,26,26228.7115,496.85,52.79,10.52,52.79
10-Jan-17,27,27865.0125,529.25,52.65,10.54,52.65
10-Jan-17,28,28113.314,535.9,52.46,10.56,52.46
10-Jan-17,29,32755.496,616.4,53.14,10.58,53.14
10-Jan-17,30,35309.988,725.2,48.69,10.6,48.69
10-Jan-17,31,61836.078,1255.3,49.26,10.63,49.26
10-Jan-17,32,52384.992,994.4,52.68,10.65,52.68
10-Jan-17,33,87277.815,1643.65,53.1,10.67,53.1
10-Jan-17,34,71418.802,975.8,73.19,10.69,73.19
10-Jan-17,35,71142.23,947.3,75.1,10.71,75.1
10-Jan-17,36,62665.9355,892.55,70.21,10.73,70.21
10-Jan-17,37,69848.4475,1075.75,64.93,10.75,64.93
10-Jan-17,38,85372.962,1386.6,61.57,10.77,61.57
10-Jan-17,39,52380.406,1011.4,51.79,10.79,51.79
10-Jan-17,40,44727.87,898.15,49.8,10.81,49.8
10-Jan-17,41,52974.306,1084.65,48.84,10.83,48.84
10-Jan-17,42,62967.2785,1276.45,49.33,10.85,49.33
10-Jan-17,43,65570.715,1363.5,48.09,10.88,48.09
10-Jan-17,44,65407.845,1398.5,46.77,10.9,46.77
10-Jan-17,45,83661.057,1876.65,44.58,10.92,44.58
10-Jan-17,46,78531.7965,1765.95,44.47,10.94,44.47
10-Jan-17,47,28529.402,656.15,43.48,10.96,43.48
10-Jan-17,48,19665.347,447.55,43.94,10.98,43.94
11-Jan-17,1,20508.705,458.5,44.73,11,44.73
11-Jan-17,2,30259.7515,637.45,47.47,11.02,47.47
11-Jan-17,3,30828.602,611.8,50.39,11.04,50.39
11-Jan-17,4,17480.21,367,47.63,11.06,47.63
11-Jan-17,5,30267.265,643.3,47.05,11.08,47.05
11-Jan-17,6,28197.18,594,47.47,11.1,47.47
11-Jan-17,7,22432.154,507.4,44.21,11.13,44.21
11-Jan-17,8,17994.8045,416.45,43.21,11.15,43.21
11-Jan-17,9,18013.38,417.75,43.12,11.17,43.12
11-Jan-17,10,19234.3125,455.25,42.25,11.19,42.25
11-Jan-17,11,22724.865,463.3,49.05,11.21,49.05
11-Jan-17,12,27809.0175,536.75,51.81,11.23,51.81
11-Jan-17,13,33541.876,691.3,48.52,11.25,48.52
11-Jan-17,14,50948.928,1077.6,47.28,11.27,47.28
11-Jan-17,15,50982.998,1088.45,46.84,11.29,46.84
11-Jan-17,16,37531.835,753.5,49.81,11.31,49.81
11-Jan-17,17,29314.46,648.55,45.2,11.33,45.2
11-Jan-17,18,23555.196,531.6,44.31,11.35,44.31
11-Jan-17,19,27019.25,575,46.99,11.38,46.99
11-Jan-17,20,33777.225,701.5,48.15,11.4,48.15
11-Jan-17,21,41209.428,906.1,45.48,11.42,45.48
11-Jan-17,22,39009.204,877.4,44.46,11.44,44.46
11-Jan-17,23,41584.272,956.4,43.48,11.46,43.48
11-Jan-17,24,43665.05,1007.5,43.34,11.48,43.34
11-Jan-17,25,40808.8475,942.25,43.31,11.5,43.31
11-Jan-17,26,42030.367,972.7,43.21,11.52,43.21
11-Jan-17,27,43683.82,1020.65,42.8,11.54,42.8
11-Jan-17,28,47104.505,1103.15,42.7,11.56,42.7
11-Jan-17,29,45667.121,1060.3,43.07,11.58,43.07
11-Jan-17,30,47214.2275,1097.75,43.01,11.6,43.01
11-Jan-17,31,43295.2925,949.25,45.61,11.63,45.61
11-Jan-17,32,45341.94,934.5,48.52,11.65,48.52
11-Jan-17,33,35374.311,711.9,49.69,11.67,49.69
11-Jan-17,34,64253.125,906.25,70.9,11.69,70.9
11-Jan-17,35,41352.96,528,78.32,11.71,78.32
11-Jan-17,36,53285.8445,697.55,76.39,11.73,76.39
11-Jan-17,37,46339.7375,645.85,71.75,11.75,71.75
11-Jan-17,38,52923,747.5,70.8,11.77,70.8
11-Jan-17,39,66237.552,1080.9,61.28,11.79,61.28
11-Jan-17,40,46983.54,873.3,53.8,11.81,53.8
11-Jan-17,41,61399.87,1194.55,51.4,11.83,51.4
11-Jan-17,42,58076.0925,1132.75,51.27,11.85,51.27
11-Jan-17,43,52526.214,1002.6,52.39,11.88,52.39
11-Jan-17,44,52277.229,1067.1,48.99,11.9,48.99
11-Jan-17,45,48260,965.2,50,11.92,50
11-Jan-17,46,49583.135,993.65,49.9,11.94,49.9
11-Jan-17,47,31829.3235,701.55,45.37,11.96,45.37
11-Jan-17,48,21685.251,479.55,45.22,11.98,45.22
12-Jan-17,1,20187,448.6,45,12,45
12-Jan-17,2,17562.135,375.5,46.77,12.02,46.77
12-Jan-17,3,25204.438,541.1,46.58,12.04,46.58
12-Jan-17,4,23974.947,527.85,45.42,12.06,45.42
12-Jan-17,5,22953.0645,509.05,45.09,12.08,45.09
12-Jan-17,6,25069.948,561.1,44.68,12.1,44.68
12-Jan-17,7,12260.3975,303.25,40.43,12.13,40.43
12-Jan-17,8,13020.733,337.15,38.62,12.15,38.62
12-Jan-17,9,12284.168,301.6,40.73,12.17,40.73
12-Jan-17,10,14010.624,345.6,40.54,12.19,40.54
12-Jan-17,11,11665.656,271.8,42.92,12.21,42.92
12-Jan-17,12,18537.357,388.95,47.66,12.23,47.66
12-Jan-17,13,30978.7485,599.55,51.67,12.25,51.67
12-Jan-17,14,44896.2745,955.85,46.97,12.27,46.97
12-Jan-17,15,49843.898,980.6,50.83,12.29,50.83
12-Jan-17,16,60727.5825,1043.25,58.21,12.31,58.21
12-Jan-17,17,65257.1555,1040.95,62.69,12.33,62.69
12-Jan-17,18,49271.5335,838.95,58.73,12.35,58.73
12-Jan-17,19,41659.3945,683.95,60.91,12.38,60.91
12-Jan-17,20,43912.28,716,61.33,12.4,61.33
12-Jan-17,21,58270.212,970.2,60.06,12.42,60.06
12-Jan-17,22,55511.625,958.75,57.9,12.44,57.9
12-Jan-17,23,72811.3225,1149.35,63.35,12.46,63.35
12-Jan-17,24,71941.8155,1134.55,63.41,12.48,63.41
12-Jan-17,25,74536.812,1172.7,63.56,12.5,63.56
12-Jan-17,26,79194.836,1213.9,65.24,12.52,65.24
12-Jan-17,27,77356.201,1204.55,64.22,12.54,64.22
12-Jan-17,28,70777.16,1114.25,63.52,12.56,63.52
12-Jan-17,29,84905.955,1254.15,67.7,12.58,67.7
12-Jan-17,30,87407.1825,1292.05,67.65,12.6,67.65
12-Jan-17,31,92334.225,1181.5,78.15,12.63,78.15
12-Jan-17,32,85751.16,1002,85.58,12.65,85.58
12-Jan-17,33,97881.221,1088.9,89.89,12.67,89.89
12-Jan-17,34,94080.144,971.2,96.87,12.69,96.87
12-Jan-17,35,119712.884,1216.1,98.44,12.71,98.44
12-Jan-17,36,119615,1272.5,94,12.73,94
12-Jan-17,37,128047.3405,1382.95,92.59,12.75,92.59
12-Jan-17,38,122571.603,1316.7,93.09,12.77,93.09
12-Jan-17,39,74123.631,1132.35,65.46,12.79,65.46
12-Jan-17,40,51628.5,962.5,53.64,12.81,53.64
12-Jan-17,41,55766.379,1087.7,51.27,12.83,51.27
12-Jan-17,42,44594.693,870.65,51.22,12.85,51.22
12-Jan-17,43,38682.336,739.2,52.33,12.88,52.33
12-Jan-17,44,41930.28,831.95,50.4,12.9,50.4
12-Jan-17,45,50155.8985,1061.95,47.23,12.92,47.23
12-Jan-17,46,63094.504,1392.2,45.32,12.94,45.32
12-Jan-17,47,26298.4,568,46.3,12.96,46.3
12-Jan-17,48,16568.2875,366.15,45.25,12.98,45.25
13-Jan-17,1,14340.08,316,45.38,13,45.38
13-Jan-17,2,25106.28,527,47.64,13.02,47.64
13-Jan-17,3,23258.2,518,44.9,13.04,44.9
13-Jan-17,4,20996.688,484.8,43.31,13.06,43.31
13-Jan-17,5,10786.116,270.6,39.86,13.08,39.86
13-Jan-17,6,16583.025,435.25,38.1,13.1,38.1
13-Jan-17,7,12959.079,417.9,31.01,13.13,31.01
13-Jan-17,8,15093.258,490.2,30.79,13.15,30.79
13-Jan-17,9,17582.1135,528.15,33.29,13.17,33.29
13-Jan-17,10,15422.7825,466.65,33.05,13.19,33.05
13-Jan-17,11,18603.96,458,40.62,13.21,40.62
13-Jan-17,12,17670.47,445.1,39.7,13.23,39.7
13-Jan-17,13,39707.395,890.5,44.59,13.25,44.59
13-Jan-17,14,32917.1125,727.45,45.25,13.27,45.25
13-Jan-17,15,44464.6835,941.45,47.23,13.29,47.23
13-Jan-17,16,31188.271,485.95,64.18,13.31,64.18
13-Jan-17,17,34762.101,570.9,60.89,13.33,60.89
13-Jan-17,18,28357.5165,447.35,63.39,13.35,63.39
13-Jan-17,19,35649.5,587.5,60.68,13.38,60.68
13-Jan-17,20,35133.075,565.75,62.1,13.4,62.1
13-Jan-17,21,41460.211,710.3,58.37,13.42,58.37
13-Jan-17,22,42796.966,759.35,56.36,13.44,56.36
13-Jan-17,23,54278.29,1067,50.87,13.46,50.87
13-Jan-17,24,54294.93,1059,51.27,13.48,51.27
13-Jan-17,25,58000.46,1119.7,51.8,13.5,51.8
13-Jan-17,26,58557.865,1128.5,51.89,13.52,51.89
13-Jan-17,27,62280.525,1234.5,50.45,13.54,50.45
13-Jan-17,28,69215.249,1407.1,49.19,13.56,49.19
13-Jan-17,29,78493.206,1607.15,48.84,13.58,48.84
13-Jan-17,30,80150.768,1623.8,49.36,13.6,49.36
13-Jan-17,31,76151.097,1381.05,55.14,13.63,55.14
13-Jan-17,32,74877.787,1353.05,55.34,13.65,55.34
13-Jan-17,33,72545.181,1237.55,58.62,13.67,58.62
13-Jan-17,34,85176.864,1219.6,69.84,13.69,69.84
13-Jan-17,35,90130.4615,1132.15,79.61,13.71,79.61
13-Jan-17,36,102732.542,1269.4,80.93,13.73,80.93
13-Jan-17,37,113720.348,1341.2,84.79,13.75,84.79
13-Jan-17,38,108623.607,1372.55,79.14,13.77,79.14
13-Jan-17,39,90719.31,1334.5,67.98,13.79,67.98
13-Jan-17,40,78909.158,1273.55,61.96,13.81,61.96
13-Jan-17,41,82838.693,1302.7,63.59,13.83,63.59
13-Jan-17,42,70490.266,1204.55,58.52,13.85,58.52
13-Jan-17,43,75899.414,1368.05,55.48,13.88,55.48
13-Jan-17,44,73077.101,1314.1,55.61,13.9,55.61
13-Jan-17,45,68711.664,1243.2,55.27,13.92,55.27
13-Jan-17,46,70088.912,1301.8,53.84,13.94,53.84
13-Jan-17,47,22666.4145,510.85,44.37,13.96,44.37
13-Jan-17,48,34236.15,756.6,45.25,13.98,45.25
14-Jan-17,1,27874.501,649.15,42.94,14,42.94
14-Jan-17,2,26272.3305,596.15,44.07,14.02,44.07
14-Jan-17,3,27840.7045,636.65,43.73,14.04,43.73
14-Jan-17,4,23249.32,546.4,42.55,14.06,42.55
14-Jan-17,5,25445.3035,600.55,42.37,14.08,42.37
14-Jan-17,6,25881.2145,610.55,42.39,14.1,42.39
14-Jan-17,7,20424.225,482.5,42.33,14.13,42.33
14-Jan-17,8,21079.14,514,41.01,14.15,41.01
14-Jan-17,9,22736.14,574,39.61,14.17,39.61
14-Jan-17,10,28310.585,711.5,39.79,14.19,39.79
14-Jan-17,11,29025.18,713.5,40.68,14.21,40.68
14-Jan-17,12,31078,758,41,14.23,41
14-Jan-17,13,30916.23,743,41.61,14.25,41.61
14-Jan-17,14,39481.288,941.6,41.93,14.27,41.93
14-Jan-17,15,29174.095,663.5,43.97,14.29,43.97
14-Jan-17,16,22530.123,541.85,41.58,14.31,41.58
14-Jan-17,17,18745.7935,387.55,48.37,14.33,48.37
14-Jan-17,18,27278.63,535.4,50.95,14.35,50.95
14-Jan-17,19,18814.8675,378.95,49.65,14.38,49.65
14-Jan-17,20,24718.624,541.6,45.64,14.4,45.64
14-Jan-17,21,26412.425,588.25,44.9,14.42,44.9
14-Jan-17,22,36999.032,838.6,44.12,14.44,44.12
14-Jan-17,23,29649.116,657.7,45.08,14.46,45.08
14-Jan-17,24,31403.572,699.1,44.92,14.48,44.92
14-Jan-17,25,34354.166,756.2,45.43,14.5,45.43
14-Jan-17,26,38859.0675,849.75,45.73,14.52,45.73
14-Jan-17,27,32575.305,696.5,46.77,14.54,46.77
14-Jan-17,28,31203.885,673.95,46.3,14.56,46.3
14-Jan-17,29,35357.784,758.1,46.64,14.58,46.64
14-Jan-17,30,37796.382,801.45,47.16,14.6,47.16
14-Jan-17,31,54634.118,908.6,60.13,14.63,60.13
14-Jan-17,32,59821.524,1045.1,57.24,14.65,57.24
14-Jan-17,33,55857.043,943.85,59.18,14.67,59.18
14-Jan-17,34,62745.2155,710.35,88.33,14.69,88.33
14-Jan-17,35,55239.408,608.9,90.72,14.71,90.72
14-Jan-17,36,62107.8975,640.75,96.93,14.73,96.93
14-Jan-17,37,77220.546,840.45,91.88,14.75,91.88
14-Jan-17,38,73950.8925,942.65,78.45,14.77,78.45
14-Jan-17,39,56433.45,857,65.85,14.79,65.85
14-Jan-17,40,39701.0605,797.05,49.81,14.81,49.81
14-Jan-17,41,38700.34,727.45,53.2,14.83,53.2
14-Jan-17,42,46507.923,915.15,50.82,14.85,50.82
14-Jan-17,43,31030.79,599.05,51.8,14.88,51.8
14-Jan-17,44,35482.479,697.65,50.86,14.9,50.86
14-Jan-17,45,32562.232,637.6,51.07,14.92,51.07
14-Jan-17,46,40273.502,818.9,49.18,14.94,49.18
14-Jan-17,47,37134.848,742.4,50.02,14.96,50.02
14-Jan-17,48,32560.2145,677.35,48.07,14.98,48.07
15-Jan-17,1,32870.45,707.5,46.46,15,46.46
15-Jan-17,2,26288.843,553.1,47.53,15.02,47.53
15-Jan-17,3,25966.907,542.9,47.83,15.04,47.83
15-Jan-17,4,25985.316,553.35,46.96,15.06,46.96
15-Jan-17,5,25966.976,555.8,46.72,15.08,46.72
15-Jan-17,6,22339.8855,477.45,46.79,15.1,46.79
15-Jan-17,7,26857.44,621.7,43.2,15.13,43.2
15-Jan-17,8,27765.64,654.85,42.4,15.15,42.4
15-Jan-17,9,29913.1,707.5,42.28,15.17,42.28
15-Jan-17,10,27578.5785,648.45,42.53,15.19,42.53
15-Jan-17,11,24098.928,571.2,42.19,15.21,42.19
15-Jan-17,12,21630.38,515.5,41.96,15.23,41.96
15-Jan-17,13,28564.85,678.5,42.1,15.25,42.1
15-Jan-17,14,32019.354,764.55,41.88,15.27,41.88
15-Jan-17,15,36697.287,848.1,43.27,15.29,43.27
15-Jan-17,16,33404.2095,782.85,42.67,15.31,42.67
15-Jan-17,17,25918.884,612.45,42.32,15.33,42.32
15-Jan-17,18,26645.8545,605.45,44.01,15.35,44.01
15-Jan-17,19,32499.238,731.8,44.41,15.38,44.41
15-Jan-17,20,30476.3455,681.95,44.69,15.4,44.69
15-Jan-17,21,32321.1525,720.65,44.85,15.42,44.85
15-Jan-17,22,33577.57,746.5,44.98,15.44,44.98
15-Jan-17,23,28435.1025,572.25,49.69,15.46,49.69
15-Jan-17,24,29229.809,578.35,50.54,15.48,50.54
15-Jan-17,25,29579.022,567.3,52.14,15.5,52.14
15-Jan-17,26,31748.97,587.4,54.05,15.52,54.05
15-Jan-17,27,43510.6235,723.85,60.11,15.54,60.11
15-Jan-17,28,38584.9985,693.85,55.61,15.56,55.61
15-Jan-17,29,41672.9625,761.15,54.75,15.58,54.75
15-Jan-17,30,45217.035,863.25,52.38,15.6,52.38
15-Jan-17,31,39588.189,671.1,58.99,15.63,58.99
15-Jan-17,32,43171.9255,755.15,57.17,15.65,57.17
15-Jan-17,33,48285.882,876.65,55.08,15.67,55.08
15-Jan-17,34,70107.663,805.65,87.02,15.69,87.02
15-Jan-17,35,41566.4655,483.95,85.89,15.71,85.89
15-Jan-17,36,39763.11,462.9,85.9,15.73,85.9
15-Jan-17,37,51803.794,602.65,85.96,15.75,85.96
15-Jan-17,38,33993.488,464.9,73.12,15.77,73.12
15-Jan-17,39,52231.839,680.9,76.71,15.79,76.71
15-Jan-17,40,33393.123,593.55,56.26,15.81,56.26
15-Jan-17,41,23300.619,451.3,51.63,15.83,51.63
15-Jan-17,42,24790.4055,502.95,49.29,15.85,49.29
15-Jan-17,43,26130.711,517.85,50.46,15.88,50.46
15-Jan-17,44,30211.1705,610.45,49.49,15.9,49.49
15-Jan-17,45,34839.405,744.75,46.78,15.92,46.78
15-Jan-17,46,43391.095,934.75,46.42,15.94,46.42
15-Jan-17,47,21604.365,455.5,47.43,15.96,47.43
15-Jan-17,48,5888.023,135.7,43.39,15.98,43.39
16-Jan-17,1,5833.36,142,41.08,16,41.08
16-Jan-17,2,6456.0895,142.55,45.29,16.02,45.29
16-Jan-17,3,15362.765,368.5,41.69,16.04,41.69
16-Jan-17,4,21722.19,514.5,42.22,16.06,42.22
16-Jan-17,5,21407.36,514.6,41.6,16.08,41.6
16-Jan-17,6,20054.863,484.3,41.41,16.1,41.41
16-Jan-17,7,23745.15,585,40.59,16.13,40.59
16-Jan-17,8,20150.74,506.3,39.8,16.15,39.8
16-Jan-17,9,21373.733,517.9,41.27,16.17,41.27
16-Jan-17,10,23344.58,574,40.67,16.19,40.67
16-Jan-17,11,10867.009,260.35,41.74,16.21,41.74
16-Jan-17,12,14278.68,339,42.12,16.23,42.12
16-Jan-17,13,45392.52,980.4,46.3,16.25,46.3
16-Jan-17,14,48083.685,1072.1,44.85,16.27,44.85
16-Jan-17,15,40759.7465,880.15,46.31,16.29,46.31
16-Jan-17,16,24406.753,487.55,50.06,16.31,50.06
16-Jan-17,17,21051.865,450.5,46.73,16.33,46.73
16-Jan-17,18,20829.9,490,42.51,16.35,42.51
16-Jan-17,19,28643.43,595.25,48.12,16.38,48.12
16-Jan-17,20,28333.89,595.5,47.58,16.4,47.58
16-Jan-17,21,28197.9,570,49.47,16.42,49.47
16-Jan-17,22,27304.8125,561.25,48.65,16.44,48.65
16-Jan-17,23,31324.041,606.35,51.66,16.46,51.66
16-Jan-17,24,52925.95,897.05,59,16.48,59
16-Jan-17,25,78217.515,1101.5,71.01,16.5,71.01
16-Jan-17,26,58488.5,850,68.81,16.52,68.81
16-Jan-17,27,73773.9835,1011.85,72.91,16.54,72.91
16-Jan-17,28,75694.915,1044.5,72.47,16.56,72.47
16-Jan-17,29,84850.024,1178.8,71.98,16.58,71.98
16-Jan-17,30,79660.05,1132.5,70.34,16.6,70.34
16-Jan-17,31,26159.21,352.55,74.2,16.63,74.2
16-Jan-17,32,39004.1625,361.25,107.97,16.65,107.97
16-Jan-17,33,44080.684,482.6,91.34,16.67,91.34
16-Jan-17,34,71565.4,483.55,148,16.69,148
16-Jan-17,35,67773.846,549.8,123.27,16.71,123.27
16-Jan-17,36,83202.4625,770.75,107.95,16.73,107.95
16-Jan-17,37,62384.211,572.7,108.93,16.75,108.93
16-Jan-17,38,73587.0915,761.85,96.59,16.77,96.59
16-Jan-17,39,45872.97,610.5,75.14,16.79,75.14
16-Jan-17,40,34646.034,547.85,63.24,16.81,63.24
16-Jan-17,41,51479.469,781.65,65.86,16.83,65.86
16-Jan-17,42,42463.368,723.15,58.72,16.85,58.72
16-Jan-17,43,38197.32,777,49.16,16.88,49.16
16-Jan-17,44,31868.778,674.9,47.22,16.9,47.22
16-Jan-17,45,49100.22,1049.15,46.8,16.92,46.8
16-Jan-17,46,46878.24,1016,46.14,16.94,46.14
16-Jan-17,47,30829.305,612.3,50.35,16.96,50.35
16-Jan-17,48,45768.051,964.35,47.46,16.98,47.46
17-Jan-17,1,33236.68,739.25,44.96,17,44.96
17-Jan-17,2,30996.528,675.6,45.88,17.02,45.88
17-Jan-17,3,14604.5565,314.55,46.43,17.04,46.43
17-Jan-17,4,18314.191,399.35,45.86,17.06,45.86
17-Jan-17,5,25878.985,566.9,45.65,17.08,45.65
17-Jan-17,6,28223.024,623.3,45.28,17.1,45.28
17-Jan-17,7,26989.767,617.05,43.74,17.13,43.74
17-Jan-17,8,27576.5145,635.55,43.39,17.15,43.39
17-Jan-17,9,24812.8125,567.15,43.75,17.17,43.75
17-Jan-17,10,30546.4905,703.35,43.43,17.19,43.43
17-Jan-17,11,21281.638,503.35,42.28,17.21,42.28
17-Jan-17,12,24793.67,593.15,41.8,17.23,41.8
17-Jan-17,13,13175.541,287.55,45.82,17.25,45.82
17-Jan-17,14,34966.127,779.45,44.86,17.27,44.86
17-Jan-17,15,36582.387,634.45,57.66,17.29,57.66
17-Jan-17,16,21467.205,319.5,67.19,17.31,67.19
17-Jan-17,17,38075.85,477.5,79.74,17.33,79.74
17-Jan-17,18,27339,325,84.12,17.35,84.12
17-Jan-17,19,48972.88,510.4,95.95,17.38,95.95
17-Jan-17,20,54860.564,568.15,96.56,17.4,96.56
17-Jan-17,21,51453.49,525.25,97.96,17.42,97.96
17-Jan-17,22,50582.7945,560.35,90.27,17.44,90.27
17-Jan-17,23,34575.736,404.3,85.52,17.46,85.52
17-Jan-17,24,35131.557,416.3,84.39,17.48,84.39
17-Jan-17,25,33052.771,400.3,82.57,17.5,82.57
17-Jan-17,26,30225.545,393.05,76.9,17.52,76.9
17-Jan-17,27,29408.2305,422.35,69.63,17.54,69.63
17-Jan-17,28,31363.272,463.2,67.71,17.56,67.71
17-Jan-17,29,32100.9055,461.95,69.49,17.58,69.49
17-Jan-17,30,36801.345,556.5,66.13,17.6,66.13
17-Jan-17,31,61946.835,659.5,93.93,17.63,93.93
17-Jan-17,32,78204.42,851.9,91.8,17.65,91.8
17-Jan-17,33,102247.809,1316.1,77.69,17.67,77.69
17-Jan-17,34,115120.1425,909.25,126.61,17.69,126.61
17-Jan-17,35,93280.476,885.35,105.36,17.71,105.36
17-Jan-17,36,106106.8015,1044.05,101.63,17.73,101.63
17-Jan-17,37,84974.4,899.2,94.5,17.75,94.5
17-Jan-17,38,84473.752,916.4,92.18,17.77,92.18
17-Jan-17,39,94086.875,1118.75,84.1,17.79,84.1
17-Jan-17,40,66726.06,997.4,66.9,17.81,66.9
17-Jan-17,41,42184.9175,725.45,58.15,17.83,58.15
17-Jan-17,42,51720.08,934.25,55.36,17.85,55.36
17-Jan-17,43,37091.39,716.05,51.8,17.88,51.8
17-Jan-17,44,41079.86,832.25,49.36,17.9,49.36
17-Jan-17,45,51342.228,1067.85,48.08,17.92,48.08
17-Jan-17,46,56906.913,1199.05,47.46,17.94,47.46
17-Jan-17,47,35211.645,798.45,44.1,17.96,44.1
17-Jan-17,48,20959.8,482.5,43.44,17.98,43.44
18-Jan-17,1,16052.044,380.2,42.22,18,42.22
18-Jan-17,2,19373.0245,450.85,42.97,18.02,42.97
18-Jan-17,3,22009.0585,524.15,41.99,18.04,41.99
18-Jan-17,4,14170.349,337.55,41.98,18.06,41.98
18-Jan-17,5,12054.088,290.6,41.48,18.08,41.48
18-Jan-17,6,14412.089,347.95,41.42,18.1,41.42
18-Jan-17,7,19125.696,454.4,42.09,18.13,42.09
18-Jan-17,8,12475.344,299.6,41.64,18.15,41.64
18-Jan-17,9,14679.845,354.5,41.41,18.17,41.41
18-Jan-17,10,15763.3815,380.85,41.39,18.19,41.39
18-Jan-17,11,15401.32,374,41.18,18.21,41.18
18-Jan-17,12,21855.456,542.05,40.32,18.23,40.32
18-Jan-17,13,27254.145,628.7,43.35,18.25,43.35
18-Jan-17,14,35897.895,848.65,42.3,18.27,42.3
18-Jan-17,15,28191.15,592.5,47.58,18.29,47.58
18-Jan-17,16,30123.468,624.45,48.24,18.31,48.24
18-Jan-17,17,30977.55,657,47.15,18.33,47.15
18-Jan-17,18,34288.111,760.1,45.11,18.35,45.11
18-Jan-17,19,49822.465,1070.3,46.55,18.38,46.55
18-Jan-17,20,51798.675,1113.95,46.5,18.4,46.5
18-Jan-17,21,49674.163,1071.95,46.34,18.42,46.34
18-Jan-17,22,54172.448,1179.2,45.94,18.44,45.94
18-Jan-17,23,45551.772,948.6,48.02,18.46,48.02
18-Jan-17,24,52180.427,1093.7,47.71,18.48,47.71
18-Jan-17,25,46887.02,980.9,47.8,18.5,47.8
18-Jan-17,26,46547.088,974.4,47.77,18.52,47.77
18-Jan-17,27,45926.017,966.05,47.54,18.54,47.54
18-Jan-17,28,51108.96,1086.5,47.04,18.56,47.04
18-Jan-17,29,51818.448,1104.4,46.92,18.58,46.92
18-Jan-17,30,53528.728,1147.7,46.64,18.6,46.64
18-Jan-17,31,50841.074,998.45,50.92,18.63,50.92
18-Jan-17,32,44367.4945,819.95,54.11,18.65,54.11
18-Jan-17,33,58563.459,1118.05,52.38,18.67,52.38
18-Jan-17,34,54870.7635,799.05,68.67,18.69,68.67
18-Jan-17,35,58144.13,911.35,63.8,18.71,63.8
18-Jan-17,36,58510.9325,907.85,64.45,18.73,64.45
18-Jan-17,37,56645.68,878.5,64.48,18.75,64.48
18-Jan-17,38,59592.949,927.95,64.22,18.77,64.22
18-Jan-17,39,51697.5,847.5,61,18.79,61
18-Jan-17,40,33073.8685,618.55,53.47,18.81,53.47
18-Jan-17,41,30895.621,623.65,49.54,18.83,49.54
18-Jan-17,42,33906.015,707.85,47.9,18.85,47.9
18-Jan-17,43,42466.281,899.9,47.19,18.88,47.19
18-Jan-17,44,45941.436,984.6,46.66,18.9,46.66
18-Jan-17,45,43566.409,934.3,46.63,18.92,46.63
18-Jan-17,46,54071.105,1185.25,45.62,18.94,45.62
18-Jan-17,47,25888.5585,595.55,43.47,18.96,43.47
18-Jan-17,48,18007.692,418.2,43.06,18.98,43.06
19-Jan-17,1,23823.878,543.8,43.81,19,43.81
19-Jan-17,2,26603.98,601.9,44.2,19.02,44.2
19-Jan-17,3,32340.672,740.4,43.68,19.04,43.68
19-Jan-17,4,20346.955,468.5,43.43,19.06,43.43
19-Jan-17,5,16602.75,392.5,42.3,19.08,42.3
19-Jan-17,6,13543.341,317.1,42.71,19.1,42.71
19-Jan-17,7,17242.3895,409.85,42.07,19.13,42.07
19-Jan-17,8,19597.6,467.5,41.92,19.15,41.92
19-Jan-17,9,17722.656,424.8,41.72,19.17,41.72
19-Jan-17,10,18778.272,454.9,41.28,19.19,41.28
19-Jan-17,11,19410.3,462.15,42,19.21,42
19-Jan-17,12,15919.84,376,42.34,19.23,42.34
19-Jan-17,13,21167.2065,443.85,47.69,19.25,47.69
19-Jan-17,14,26011.8875,608.75,42.73,19.27,42.73
19-Jan-17,15,35886.361,698.45,51.38,19.29,51.38
19-Jan-17,16,29473.214,494.6,59.59,19.31,59.59
19-Jan-17,17,45840.619,738.65,62.06,19.33,62.06
19-Jan-17,18,32469.71,564.2,57.55,19.35,57.55
19-Jan-17,19,31369.662,568.6,55.17,19.38,55.17
19-Jan-17,20,29043.748,515.6,56.33,19.4,56.33
19-Jan-17,21,27908.751,503.95,55.38,19.42,55.38
19-Jan-17,22,23366.655,440.05,53.1,19.44,53.1
19-Jan-17,23,28015.839,604.05,46.38,19.46,46.38
19-Jan-17,24,24212.1025,531.55,45.55,19.48,45.55
19-Jan-17,25,26684.385,593.25,44.98,19.5,44.98
19-Jan-17,26,27040.68,605.75,44.64,19.52,44.64
19-Jan-17,27,27172.9015,618.55,43.93,19.54,43.93
19-Jan-17,28,28364.133,653.1,43.43,19.56,43.43
19-Jan-17,29,28755.537,666.1,43.17,19.58,43.17
19-Jan-17,30,33860.2425,797.65,42.45,19.6,42.45
19-Jan-17,31,34875.868,700.6,49.78,19.63,49.78
19-Jan-17,32,33227.22,639.6,51.95,19.65,51.95
